Join_ID,Province,Amphoe,Tambon,lat,lon,Total_Pop,Avg_Income,Avg_Land_Price,Year,Base_Land_Price_Prov
120103,นนทบุรี,เมืองนนทบุรี,บางเขน,13.835,100.516,41997,36884.0,28768.0,2558,20000.0
120104,นนทบุรี,เมืองนนทบุรี,บางกระสอ,13.869,100.491,55388,36884.0,31258.0,2558,20000.0
120105,นนทบุรี,เมืองนนทบุรี,ท่าทราย,13.884,100.501,72807,36884.0,33931.0,2558,20000.0
120106,นนทบุรี,เมืองนนทบุรี,บางไผ่,13.823,100.492,10939,36884.0,19215.0,2558,20000.0
120107,นนทบุรี,เมืองนนทบุรี,บางศรีเมือง,13.841,100.475,23926,36884.0,24300.0,2558,20000.0
120108,นนทบุรี,เมืองนนทบุรี,บางกร่าง,13.835,100.438,28346,36884.0,25568.0,2558,20000.0
120109,นนทบุรี,เมืองนนทบุรี,ไทรม้า,13.87,100.472,21683,36884.0,23593.0,2558,20000.0
120110,นนทบุรี,เมืองนนทบุรี,บางรักน้อย,13.859,100.464,20596,36884.0,23232.0,2558,20000.0
120201,นนทบุรี,บางกรวย,วัดชลอ,13.802,100.476,14626,36884.0,17470.0,2558,20000.0
120202,นนทบุรี,บางกรวย,บางกรวย,13.809,100.499,27470,36884.0,21107.0,2558,20000.0
120203,นนทบุรี,บางกรวย,บางสีทอง,13.818,100.479,10297,36884.0,15724.0,2558,20000.0
120204,นนทบุรี,บางกรวย,บางขนุน,13.811,100.453,5291,36884.0,12877.0,2558,20000.0
120205,นนทบุรี,บางกรวย,บางขุนกอง,13.821,100.444,10038,36884.0,15605.0,2558,20000.0
120206,นนทบุรี,บางกรวย,บางคูเวียง,13.822,100.417,9413,36884.0,15307.0,2558,20000.0
120207,นนทบุรี,บางกรวย,มหาสวัสดิ์,13.806,100.434,17706,36884.0,18501.0,2558,20000.0
120208,นนทบุรี,บางกรวย,ปลายบาง,13.814,100.402,17562,36884.0,18456.0,2558,20000.0
120209,นนทบุรี,บางกรวย,ศาลากลาง,13.81,100.358,13146,36884.0,16920.0,2558,20000.0
120301,นนทบุรี,บางใหญ่,บางม่วง,13.838,100.406,16140,36884.0,17994.0,2558,20000.0
120302,นนทบุรี,บางใหญ่,บางแม่นาง,13.868,100.381,42755,36884.0,24102.0,2558,20000.0
120303,นนทบุรี,บางใหญ่,บางเลน,13.854,100.434,17102,36884.0,18309.0,2558,20000.0
120304,นนทบุรี,บางใหญ่,เสาธงหิน,13.875,100.404,36946,36884.0,23069.0,2558,20000.0
120305,นนทบุรี,บางใหญ่,บางใหญ่,13.837,100.375,17553,36884.0,18453.0,2558,20000.0
120306,นนทบุรี,บางใหญ่,บ้านใหม่,13.861,100.333,8486,36884.0,14838.0,2558,20000.0
120401,นนทบุรี,บางบัวทอง,โสนลอย,13.914,100.422,10029,36884.0,15601.0,2558,20000.0
120402,นนทบุรี,บางบัวทอง,บางบัวทอง,13.944,100.39,57902,36884.0,26398.0,2558,20000.0
120403,นนทบุรี,บางบัวทอง,บางรักใหญ่,13.878,100.438,8500,36884.0,14845.0,2558,20000.0
120404,นนทบุรี,บางบัวทอง,บางคูรัด,13.907,100.351,38090,36884.0,23281.0,2558,20000.0
120405,นนทบุรี,บางบัวทอง,ละหาร,13.964,100.401,21520,36884.0,19616.0,2558,20000.0
120406,นนทบุรี,บางบัวทอง,ลำโพ,13.97,100.416,9011,36884.0,15108.0,2558,20000.0
120407,นนทบุรี,บางบัวทอง,พิมลราช,13.934,100.366,47588,36884.0,24889.0,2558,20000.0
120408,นนทบุรี,บางบัวทอง,บางรักพัฒนา,13.894,100.41,70985,36884.0,28062.0,2558,20000.0
120501,นนทบุรี,ไทรน้อย,ไทรน้อย,13.976,100.344,22786,36884.0,19955.0,2558,20000.0
120502,นนทบุรี,ไทรน้อย,ราษฎร์นิยม,14.088,100.329,6858,36884.0,13919.0,2558,20000.0
120503,นนทบุรี,ไทรน้อย,หนองเพรางาย,13.906,100.322,7354,36884.0,14214.0,2558,20000.0
120504,นนทบุรี,ไทรน้อย,ไทรใหญ่,14.085,100.292,6439,36884.0,13659.0,2558,20000.0
120505,นนทบุรี,ไทรน้อย,ขุนศรี,14.005,100.287,4993,36884.0,12655.0,2558,20000.0
120506,นนทบุรี,ไทรน้อย,คลองขวาง,14.004,100.306,6220,36884.0,13518.0,2558,20000.0
120507,นนทบุรี,ไทรน้อย,ทวีวัฒนา,13.942,100.312,7923,36884.0,14535.0,2558,20000.0
120601,นนทบุรี,ปากเกร็ด,ปากเกร็ด,13.912,100.506,37553,36884.0,23182.0,2558,20000.0
120602,นนทบุรี,ปากเกร็ด,บางตลาด,13.896,100.521,47803,36884.0,24923.0,2558,20000.0
120603,นนทบุรี,ปากเกร็ด,บ้านใหม่,13.93,100.546,30013,36884.0,21675.0,2558,20000.0
120604,นนทบุรี,ปากเกร็ด,บางพูด,13.927,100.516,62817,36884.0,27051.0,2558,20000.0
120605,นนทบุรี,ปากเกร็ด,บางตะไนย์,13.931,100.492,4865,36884.0,12557.0,2558,20000.0
120606,นนทบุรี,ปากเกร็ด,คลองพระอุดม,13.93,100.479,5499,36884.0,13027.0,2558,20000.0
120607,นนทบุรี,ปากเกร็ด,ท่าอิฐ,13.894,100.48,17319,36884.0,18379.0,2558,20000.0
120608,นนทบุรี,ปากเกร็ด,เกาะเกร็ด,13.91,100.472,5744,36884.0,13199.0,2558,20000.0
120609,นนทบุรี,ปากเกร็ด,อ้อมเกร็ด,13.909,100.453,3443,36884.0,11320.0,2558,20000.0
120610,นนทบุรี,ปากเกร็ด,คลองข่อย,13.959,100.45,7351,36884.0,14212.0,2558,20000.0
120611,นนทบุรี,ปากเกร็ด,บางพลับ,13.929,100.458,9072,36884.0,15138.0,2558,20000.0
120612,นนทบุรี,ปากเกร็ด,คลองเกลือ,13.902,100.55,9053,36884.0,15129.0,2558,20000.0
130101,ปทุมธานี,เมืองปทุมธานี,บางปรอก,14.012,100.528,23283,41056.9,10201.0,2558,7900.0
130102,ปทุมธานี,เมืองปทุมธานี,บ้านใหม่,13.963,100.553,12702,41056.9,8505.0,2558,7900.0
130103,ปทุมธานี,เมืองปทุมธานี,บ้านกลาง,14.001,100.558,11743,41056.9,8307.0,2558,7900.0
130104,ปทุมธานี,เมืองปทุมธานี,บ้านฉาง,14.029,100.507,8660,41056.9,7582.0,2558,7900.0
130105,ปทุมธานี,เมืองปทุมธานี,บ้านกระแชง,14.031,100.552,3398,41056.9,5726.0,2558,7900.0
130106,ปทุมธานี,เมืองปทุมธานี,บางขะแยง,13.967,100.523,14316,41056.9,8816.0,2558,7900.0
130107,ปทุมธานี,เมืองปทุมธานี,บางคูวัด,13.963,100.495,25342,41056.9,10463.0,2558,7900.0
130108,ปทุมธานี,เมืองปทุมธานี,บางหลวง,14.007,100.509,8651,41056.9,7579.0,2558,7900.0
130109,ปทุมธานี,เมืองปทุมธานี,บางเดื่อ,13.99,100.487,13856,41056.9,8730.0,2558,7900.0
130110,ปทุมธานี,เมืองปทุมธานี,บางพูด,14.035,100.572,6334,41056.9,6903.0,2558,7900.0
130111,ปทุมธานี,เมืองปทุมธานี,บางพูน,13.988,100.594,24266,41056.9,10328.0,2558,7900.0
130112,ปทุมธานี,เมืองปทุมธานี,บางกะดี,13.983,100.537,12819,41056.9,8529.0,2558,7900.0
130113,ปทุมธานี,เมืองปทุมธานี,สวนพริกไทย,14.018,100.568,8637,41056.9,7576.0,2558,7900.0
130114,ปทุมธานี,เมืองปทุมธานี,หลักหก,13.963,100.59,20422,41056.9,9807.0,2558,7900.0
130201,ปทุมธานี,คลองหลวง,คลองหนึ่ง,14.066,100.607,98355,41056.9,13097.0,2558,7900.0
130202,ปทุมธานี,คลองหลวง,คลองสอง,14.079,100.642,33280,41056.9,9462.0,2558,7900.0
130203,ปทุมธานี,คลองหลวง,คลองสาม,14.087,100.664,81813,41056.9,12393.0,2558,7900.0
130204,ปทุมธานี,คลองหลวง,คลองสี่,14.097,100.687,17256,41056.9,7770.0,2558,7900.0
130205,ปทุมธานี,คลองหลวง,คลองห้า,14.106,100.71,14177,41056.9,7325.0,2558,7900.0
130206,ปทุมธานี,คลองหลวง,คลองหก,14.117,100.733,11747,41056.9,6923.0,2558,7900.0
130207,ปทุมธานี,คลองหลวง,คลองเจ็ด,14.125,100.75,7153,41056.9,5966.0,2558,7900.0
130301,ปทุมธานี,ธัญบุรี,ประชาธิปัตย์,13.987,100.632,79962,41056.9,12308.0,2558,7900.0
130302,ปทุมธานี,ธัญบุรี,บึงยี่โถ,13.999,100.687,31375,41056.9,9296.0,2558,7900.0
130303,ปทุมธานี,ธัญบุรี,รังสิต,14.018,100.731,24078,41056.9,8587.0,2558,7900.0
130304,ปทุมธานี,ธัญบุรี,ลำผักกูด,14.036,100.779,36703,41056.9,9744.0,2558,7900.0
130305,ปทุมธานี,ธัญบุรี,บึงสนั่น,14.052,100.824,11657,41056.9,6907.0,2558,7900.0
130306,ปทุมธานี,ธัญบุรี,บึงน้ำรักษ์,14.071,100.88,17709,41056.9,7831.0,2558,7900.0
130401,ปทุมธานี,หนองเสือ,บึงบา,14.112,100.824,7178,41056.9,5972.0,2558,7900.0
130402,ปทุมธานี,หนองเสือ,บึงบอน,14.087,100.778,9074,41056.9,6407.0,2558,7900.0
130403,ปทุมธานี,หนองเสือ,บึงกาสาม,14.2,100.824,6801,41056.9,5876.0,2558,7900.0
130404,ปทุมธานี,หนองเสือ,บึงชำอ้อ,14.172,100.778,9024,41056.9,6397.0,2558,7900.0
130405,ปทุมธานี,หนองเสือ,หนองสามวัง,14.13,100.881,10537,41056.9,6701.0,2558,7900.0
130406,ปทุมธานี,หนองเสือ,ศาลาครุ,14.244,100.928,5208,41056.9,5424.0,2558,7900.0
130407,ปทุมธานี,หนองเสือ,นพรัตน์,14.223,100.866,4633,41056.9,5237.0,2558,7900.0
